page_number	adm_cnty	lg_area	lg_type	admc_unit	g_unit	unmarried	married	widowed	retired	occ_unmarried	occ_married	occ_widowed	i1vi5	i2iv3	iii3	iii4	iii57	iv1hotel	iv1other	iv3char	iv3laundry	iv23other	v234iii2	vii	x110	xi14	xiii	xv	xvi12	xvi3	xvii12	xviii16	xviii16wool	xviii16cotton	xviii16other	xviii7xix1	xix1tailor	xix1milliner	xix1dress	xix1stay	xix1boot	xix1other	xx1	xx1xxii4	xx4coffee	xx4other	others	prop_unmar	prop_mar	prop_wid	prop_marrwid	prop_dom	rec_num
438	LANCASHIRE	Prestwich	UD	10041831	10074496	3988	3336	777	5711	2038	222	130	29	196	35	148	28	12	606	43	34	9	119	4	2	1	10	6	1	0	8	590		111	479	62	33	29	113	34	0	2	12	115	17	31	61	511	67	167	86	179	346
438	LANCASHIRE	Radcliffe	UD	10041831	10109164	5276	5179	1056	5754	4006	1469	282	16	10	21	100	33	3	210	50	34	15	39	23	12	0	7	3	0	1	272	4153		3787	366	48	12	29	146	80	3	3	89	192	21	69	63	759	284	267	281	35	347
438	LANCASHIRE	Ramsbottom	UD	10041831	10136647	3094	2970	698	3191	2384	995	192	9	15	16	57	6	1	167	32	27	4	8	32	13	0	3	0	0	0	55	2791		2627	164	15	9	28	80	4	5	2	5	102	17	44	24	771	335	275	324	45	348
438	LANCASHIRE	Rawtenstall	MB	10041831	10144152	6074	6148	1148	6977	4589	1564	240	10	20	20	121	9	3	283	52	29	11	13	33	1	0	3	2	1	0	15	4277		4000	277	45	3	35	113	17	990	0	21	151	23	53	39	756	254	209	247	39	349
438	LANCASHIRE	Rishton	UD	10041831	10027007	1582	1458	244	1319	1268	623	74	1	0	5	26	2	1	65	6	5	2	2	19	0	1	2	1	0	0	51	1564		1560	4	12	2	22	85	5	0	0	12	56	7	4	7	802	427	303	410	40	350
438	LANCASHIRE	Royton	UD	10041831	10088641	3150	3242	725	3856	2327	745	189	4	16	14	62	4	4	175	53	16	9	6	15	4	0	10	1	0	0	3	2555		2474	81	29	7	26	44	6	1	0	14	112	18	29	24	739	230	261	235	45	351
438	LANCASHIRE	St. Anne's on the Sea	UD	10041831	10135199	3179	1626	502	3179	1790	171	167	14	33	57	96	26	158	863	37	47	13	19	28	0	0	9	3	1	0	5	17		7	10	54	5	24	92	3	0	1	10	74	348	34	57	563	105	333	159	427	352
438	LANCASHIRE	Skelmersdale	UD	10041831	10062070	1008	1170	160	1882	364	58	34	2	0	5	26	0	1	104	7	2	0	1	18	0	0	2	0	1	0	0	131		130	1	7	0	3	40	1	1	0	6	39	14	18	27	361	50	213	69	77	353
438	LANCASHIRE	Standish with Langtree	UD	10041831	10109176	1313	1227	197	1779	853	72	33	3	0	5	36	5	0	142	7	3	3	3	11	0	0	0	15	0	0	0	440		429	11	8	34	3	34	2	0	0	2	43	4	19	136	650	59	168	74	99	354
438	LANCASHIRE	Stretford	UD	10041831	10186687	9145	7794	1750	12490	5322	502	375	156	98	94	348	92	20	1172	118	144	50	506	9	255	9	35	61	11	4	214	184		77	107	312	184	146	543	376	0	52	80	322	155	149	300	582	64	214	92	126	355
438	LANCASHIRE	Swinton and Pendlebury	UD	10041831	10081579	5867	5635	925	7644	3887	692	204	11	86	76	134	12	5	444	82	98	14	100	15	16	1	4	47	1	1	14	2738		2668	70	67	46	57	206	49	4	2	26	206	24	40	157	663	123	221	137	69	356
438	LANCASHIRE	Tottington	UD	10041831	10002928	1591	1258	281	1665	1050	351	64	1	41	7	60	1	2	76	11	18	4	5	17	5	0	1	0	0	0	4	1082		969	113	7	5	9	28	5	0	0	9	44	4	12	7	660	279	228	270	48	357
438	LANCASHIRE	Turton	UD	10041831	10109188	2673	2333	451	3234	1868	257	98	10	40	13	45	4	0	235	13	62	5	16	86	12	0	3	0	0	0	16	1471		992	479	6	2	9	46	7	0	0	3	74	5	35	5	699	110	217	128	80	358
438	LANCASHIRE	Tyldesley with Shakerley	UD	10041831	10102479	2789	2809	423	3890	1810	251	70	3	15	20	66	8	0	161	19	7	7	9	11	54	0	2	2	0	0	0	1352		1345	7	25	1	29	94	3	1	0	6	82	20	26	108	649	89	165	99	52	359
438	LANCASHIRE	Ulverston	UD	10041831	10002930	1996	1652	443	2845	1025	100	121	7	20	21	74	10	33	381	35	44	11	19	10	1	0	4	2	0	4	69	7		1	6	44	6	35	143	2	1	0	27	97	42	37	60	514	61	273	105	177	360
438	LANCASHIRE	Upholland	UD	10041831	10153785	851	848	153	1411	375	35	31	1	0	3	24	2	18	95	10	10	2	3	39	0	0	0	25	0	0	3	90		90	0	2	9	3	32	3	1	0	3	27	0	19	17	441	41	203	66	89	361
438	LANCASHIRE	Urmston	UD	10041831	10055283	1617	1598	283	2482	839	106	71	27	1	20	78	24	3	307	45	21	9	95	2	17	1	3	3	1	0	2	20		12	8	55	13	30	76	9	0	2	9	63	20	16	44	519	66	251	94	163	362
438	LANCASHIRE	Walton le Dale	UD	10041831	10173644	2704	2248	417	2314	2130	797	128	8	1	8	51	7	1	129	11	9	6	5	48	0	0	0	2	1	0	2	2555		2553	2	19	5	10	41	4	0	0	8	86	9	19	10	788	355	307	347	48	363
438	LANCASHIRE	Waterloo with Seaforth	UD	10041831	10042732	5989	4727	1125	8226	2996	332	287	53	18	113	237	78	14	1483	120	139	23	176	3	3	1	24	48	0	6	9	48		0	48	136	20	63	249	23	2	1	12	272	70	32	139	500	70	255	106	260	364
438	LANCASHIRE	Westhoughton	UD	10041831	10077692	2711	2599	517	3750	1776	208	93	7	1	17	73	7	3	140	20	9	10	11	85	10	0	0	9	0	0	0	1186		1144	42	33	8	13	110	4	2	2	10	113	8	27	159	655	80	180	97	45	365
438	LANCASHIRE	Whitefield	UD	10041831	10095025	1511	1307	268	1804	1014	199	69	12	2	13	40	3	2	156	31	25	4	23	13	0	0	3	2	0	0	13	738		459	279	19	5	17	41	8	0	1	21	56	7	17	10	671	152	257	170	95	366
438	LANCASHIRE	Whitworth	UD	10041831	10002941	1790	1724	422	1823	1356	635	122	2	0	4	42	0	0	75	12	3	4	3	19	0	0	0	0	0	0	0	1786		1773	13	6	2	4	30	0	1	0	10	81	8	16	5	758	368	289	353	33	367
438	LANCASHIRE	Widnes	MB	10041831	10074642	4560	5429	932	9148	1368	231	174	12	12	34	187	26	5	543	52	36	19	17	7	10	1	4	96	0	0	8	1		0	1	44	45	43	194	7	2	0	4	217	28	71	48	300	43	187	64	89	368
438	LANCASHIRE	Worsley	UD	10041831	10055295	2878	2756	451	3527	2111	349	98	5	4	19	101	2	4	283	20	16	9	58	14	1	0	5	1	1	0	4	1626		1608	18	29	17	31	109	50	0	3	11	80	14	14	27	733	127	217	139	88	369
438	LANCASHIRE	Other Urban Districts	UDA	10041831		16108	13961	2979	20501	9556	2137	854	57	142	117	415	58	166	2641	203	291	44	86	361	71	1	14	11	4	2	70	5373		4894	479	150	54	116	618	31	5	7	27	599	396	192	225	593	153	287	177	155	370
438	LANCASHIRE	Rural Districts	RDA	10041831		48192	42530	7796	63524	27758	4909	2327	206	785	396	1164	82	121	7787	487	607	114	187	4027	118	19	106	205	2	4	301	13408		12556	852	241	138	209	1530	121	11	16	120	1174	172	600	536	576	115	298	144	153	371
438	LANCASHIRE	BARROW IN FURNESS	CB	10041831	10152549	9702	11672	1871	18379	3936	506	424	31	36	69	318	49	77	1233	160	136	47	81	30	88	1	34	6	0	0	137	512		9	503	174	93	111	471	16	0	1	33	410	160	187	165	406	43	227	69	96	372
438	LANCASHIRE	BLACKBURN	CB	10041831	10179622	27572	26005	5386	24109	21513	11560	1781	60	105	179	534	75	86	1567	395	309	79	125	61	263	12	73	34	3	7	169	25930		25825	105	461	403	267	803	473	18	28	167	1259	233	350	326	780	445	331	425	51	373
438	LANCASHIRE	BLACKPOOL	CB	10041831	10186766	13272	11767	3141	17322	7166	2390	1302	54	38	168	258	155	776	1921	169	208	100	112	31	8	5	36	15	6	1	57	152		59	93	460	67	208	548	47	7	12	24	962	3457	372	424	540	203	415	248	142	374
438	LANCASHIRE	BOLTON	CB	10041831	10003179	37006	33558	7106	43550	27125	5025	1970	81	107	232	815	117	135	2423	781	266	145	286	119	385	10	152	102	4	29	282	21897		20216	1681	606	227	293	1041	255	21	9	185	1614	266	476	759	733	150	277	172	60	375
438	LANCASHIRE	BOOTLE	CB	10041831	10186225	12340	12422	2464	19948	5837	735	706	66	38	121	340	100	24	1495	265	380	50	299	5	25	6	125	530	4	44	86	639		4	635	239	86	119	562	112	6	20	275	626	145	142	304	473	59	287	97	108	376
438	LANCASHIRE	BURNLEY	CB	10041831	10055350	20397	21281	4087	20003	15623	8820	1319	33	90	108	353	58	42	1092	260	305	58	57	17	50	2	29	47	4	10	97	19955		19738	217	320	76	174	569	393	5	9	109	779	158	244	259	766	414	323	400	45	377
438	LANCASHIRE	BURY	CB	10041831	10061519	11885	11461	2662	12954	8722	3558	774	37	80	94	291	38	19	829	185	77	40	78	22	5	0	12	24	1	3	429	8446		7867	579	199	225	148	337	61	89	205	72	491	70	185	262	734	310	291	307	60	378
438	LANCASHIRE	"LIVERPOOL, CITY OF"	CB	10041831	10027317	139294	129071	33214	206016	72502	11503	11558	873	1849	1692	3594	1201	993	20562	5866	3139	1052	3484	50	928	209	1449	1806	124	301	3237	2320		110	2210	3415	3604	1303	6572	1303	93	321	2890	7185	1704	3810	8634	520	89	348	142	135	379
438	LANCASHIRE	"MANCHESTER, CITY OF"	CB	10041831	10136933	135758	129608	30522	179305	86723	18836	11024	821	1215	1280	2928	1273	813	14181	4754	2516	1211	3627	80	1475	315	1074	2743	234	165	4078	16816		13074	3742	3226	5905	1529	10228	10095	181	3231	1279	6335	1913	3765	7297	639	145	361	186	93	380
438	LANCASHIRE	OLDHAM	CB	10041831	10186778	27354	28728	6450	33715	20189	6819	1809	76	125	176	614	94	34	1690	504	197	93	183	24	200	11	70	48	4	34	230	20104		19902	202	406	239	306	666	94	15	15	140	1221	229	420	555	738	237	280	245	51	381
438	LANCASHIRE	PRESTON	CB	10041831	10055271	24894	21513	4619	23310	18558	7600	1558	48	114	175	525	91	81	1477	530	299	95	115	17	134	118	84	59	1	4	205	19027		18888	139	388	161	229	781	268	82	15	194	1233	193	422	551	745	353	337	350	57	382
438	LANCASHIRE	ROCHDALE	CB	10041831	10136945	17848	18317	4205	20842	13244	4975	1309	35	41	110	367	74	26	1137	416	227	55	161	45	105	5	57	40	4	3	226	13592		11641	1951	294	73	175	480	109	30	18	129	718	176	266	334	742	272	311	279	49	383
438	LANCASHIRE	ST. HELENS	CB	10041831	10027329	15318	16337	2535	27347	5685	672	486	33	148	110	481	61	32	1649	216	112	39	111	23	31	2	29	102	0	1	55	115		2	113	197	127	117	542	42	2	7	58	758	77	214	1352	371	41	192	61	92	384
438	LANCASHIRE	SALFORD	CB	10041831	10042884	42761	41705	9427	57618	27270	5889	3116	194	298	304	855	236	82	3809	1488	591	382	913	4	636	37	302	1038	100	40	1740	9506		7438	2068	761	2044	370	2092	1826	91	904	505	1855	321	1145	1806	638	141	331	176	79	385
438	LANCASHIRE	SOUTHPORT	CB	10041831	10173139	14627	9255	2809	16468	8312	1074	837	40	138	243	391	159	457	3595	293	435	72	151	47	12	2	73	21	23	5	62	97		53	44	419	127	236	741	62	3	25	75	630	1016	229	344	568	116	298	158	305	386
438	LANCASHIRE	WARRINGTON	CB	10041831	10109450	12119	12641	2235	18950	6425	1035	585	43	69	85	255	68	36	1144	207	114	47	149	7	396	4	61	362	13	19	346	2206		1516	690	180	76	113	575	111	4	7	48	658	95	246	301	530	82	262	109	81	387
438	LANCASHIRE	WIGAN	CB	10041831	10109206	17169	15168	2811	22076	10946	1437	689	36	67	126	409	48	43	1346	286	53	54	104	26	10	4	49	25	0	10	60	6215		6083	132	305	1202	162	544	173	4	5	134	699	120	249	504	638	95	245	118	77	388
440	LEICESTERSHIRE	LEICESTERSHIRE	CTOT	10025023		45872	46537	7956	65750	26911	5411	2293	266	310	388	1299	162	104	7377	605	625	142	337	913	64	3	99	100	14	4	186	12183				510	192	271	1675	795	3036	163	127	1269	179	619	598	587	116	288	141	131	389
440	LEICESTERSHIRE	Coalville	UD	10025023	10221160	2548	3564	426	5271	1038	161	68	10	2	12	83	9	1	291	36	13	5	8	9	1	0	3	3	3	0	1	377				58	17	22	115	7	22	3	1	85	8	31	31	407	45	160	57	75	390
440	LEICESTERSHIRE	Hinckley	UD	10025023	10027068	2653	2419	432	2339	1991	988	186	8	10	12	49	11	2	213	63	47	8	15	11	0	1	5	3	0	1	30	2187				34	17	27	61	9	181	6	1	80	19	23	31	750	408	431	412	74	391
440	LEICESTERSHIRE	Loughborough	MB	10025023	10136684	4654	4331	761	6011	3017	500	218	15	20	39	144	30	35	486	74	40	13	79	4	28	0	17	24	0	1	53	1852				84	24	65	159	8	7	29	4	154	48	76	123	648	115	286	141	93	392
440	LEICESTERSHIRE	Market Harborough	UD	10025023	10002977	2038	1577	349	2275	1424	163	102	8	10	17	61	6	6	296	18	53	9	37	3	11	0	3	16	5	1	33	155				40	10	19	96	594	1	1	5	101	19	16	39	699	103	292	138	153	393
440	LEICESTERSHIRE	Melton Mowbray	UD	10025023	10041922	1682	1719	298	2456	989	164	90	5	13	25	49	17	5	399	30	55	8	16	4	1	0	9	1	0	0	0	231				39	2	14	85	7	52	2	7	63	18	42	44	588	95	302	126	194	394
440	LEICESTERSHIRE	Shepshed	UD	10025023	10055301	1046	1079	162	1310	742	172	63	0	1	2	30	2	0	56	12	4	3	2	10	0	0	0	3	0	0	0	642				14	4	6	33	1	103	4	0	27	2	9	7	709	159	389	189	44	395
440	LEICESTERSHIRE	Wigston Magna	UD	10025023	10136714	1755	1700	237	2067	1268	279	78	5	2	7	38	5	0	83	12	46	1	19	3	0	0	2	4	0	0	17	840				13	7	6	42	17	282	7	73	53	0	11	30	723	164	329	184	42	396
440	LEICESTERSHIRE	Other Urban Districts	UDA	10025023		2175	2187	413	3323	1171	181	100	9	11	21	61	11	16	400	28	27	14	8	19	2	0	32	41	0	0	7	332				36	6	9	111	5	38	20	0	54	14	48	72	538	83	242	108	150	397
440	LEICESTERSHIRE	Rural Districts	RDA	10025023		27321	27961	4878	40698	15271	2803	1388	206	241	253	784	71	39	5153	332	340	81	153	850	21	2	28	5	6	1	45	5567				192	105	103	973	147	2350	91	36	652	51	363	221	559	100	285	128	149	398
440	LEICESTERSHIRE	LEICESTER	CB	10025023	10042744	46129	44461	7994	51815	32210	11800	2759	148	231	473	1063	240	199	4341	816	680	145	1224	20	293	21	199	107	40	22	1439	15267				1210	1634	418	2200	811	7780	1171	49	1616	294	678	1940	698	265	345	278	84	399
440	LINCOLNSHIRE (PARTS OF HOLLAND)	LINCOLNSHIRE (PARTS OF HOLLAND)	CTOT	10041806		14373	15705	3142	24870	6477	973	900	54	49	185	520	66	66	2933	347	151	52	64	801	11	1	15	16	4	20	15	58				240	47	136	735	50	2	55	465	481	121	246	344	451	62	286	99	149	400
440	LINCOLNSHIRE (PARTS OF HOLLAND)	Boston	MB	10041806	10221407	3310	3112	774	4810	1799	325	262	10	24	50	118	23	24	566	94	65	16	33	15	0	0	4	6	1	17	12	32				72	28	45	176	21	0	46	368	181	70	67	202	544	104	339	151	140	401
440	LINCOLNSHIRE (PARTS OF HOLLAND)	Holbeach	UD	10041806	10144139	821	970	182	1524	343	54	52	5	0	8	30	3	2	207	20	3	2	1	39	1	0	0	0	1	0	0	1				12	1	13	44	2	0	0	1	23	2	16	12	418	56	286	92	172	402
440	LINCOLNSHIRE (PARTS OF HOLLAND)	Spalding	UD	10041806	10002990	2117	1950	461	3071	1129	183	145	5	12	27	64	19	22	464	63	40	16	9	134	1	0	7	5	0	0	0	9				75	4	38	175	11	0	0	52	95	34	44	32	533	94	315	136	183	403
440	LINCOLNSHIRE (PARTS OF HOLLAND)	Other Urban Districts	UDA	10041806		822	959	198	1502	381	51	45	5	0	12	26	5	2	174	26	5	5	2	57	0	0	0	1	0	0	0	0				28	1	10	58	3	0	0	0	31	8	10	8	464	53	227	83	146	404
440	LINCOLNSHIRE (PARTS OF HOLLAND)	Rural Districts	RDA	10041806		7303	8714	1527	13963	2825	360	396	29	13	88	282	16	16	1522	144	38	13	19	556	9	1	4	4	2	3	3	16				53	13	30	282	13	2	9	44	151	7	109	90	387	41	259	74	142	405
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	LINCOLNSHIRE (PARTS OF KESTEVEN)	CTOT	10134821		19395	20936	4254	33827	8636	1026	1096	100	149	259	719	63	80	4768	456	315	52	84	683	24	0	100	7	15	2	29	27				256	24	163	952	49	9	6	165	540	118	305	239	445	49	258	84	184	406
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	Grantham	MB	10134821	10027070	3445	3857	720	5996	1632	211	183	5	19	40	116	25	37	722	97	72	11	32	5	4	0	84	2	11	0	6	8				75	7	50	201	9	2	4	6	138	57	75	106	474	55	254	86	159	407
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	Sleaford	UD	10134821	10136751	1332	1166	322	1974	649	116	81	2	34	20	42	3	12	265	44	68	2	10	3	3	0	2	0	0	0	2	2				27	6	22	79	5	0	0	101	45	6	23	18	487	99	252	132	185	408
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	Stamford	MB	10134821	10153803	1914	1725	408	2804	998	103	142	7	21	40	64	11	27	460	49	61	8	26	5	4	0	7	0	0	0	14	2				71	2	28	162	6	3	0	2	63	29	31	40	521	60	348	115	207	409
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	Other Urban Districts	UDA	10134821		1349	1540	304	2459	591	76	67	17	6	8	47	5	0	252	58	14	5	7	41	2	0	0	0	1	0	3	7				21	3	22	80	4	0	0	41	45	6	20	19	438	49	220	78	132	410
440	LINCOLNSHIRE (PARTS OF KESTEVEN)	Rural Districts	RDA	10134821		11355	12648	2500	20594	4766	520	623	69	69	151	450	19	4	3069	208	100	26	9	629	11	0	7	5	3	2	4	8				62	6	41	430	25	4	2	15	249	20	156	56	420	41	249	75	194	411
440	LINCOLNSHIRE (PARTS OF LINDSEY)	LINCOLNSHIRE (PARTS OF LINDSEY)	CTOT	10107398		39705	45866	8297	72960	16432	2274	2202	213	108	474	1292	146	306	9040	766	531	108	170	1636	99	0	45	25	3	0	82	178				435	102	294	1587	87	4	25	107	1256	761	534	494	414	50	265	83	161	412
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Barton upon Humber	UD	10107398	10167050	1112	1251	237	2028	461	60	51	4	0	20	27	3	2	187	29	7	2	12	14	68	0	1	3	0	0	0	35				10	0	12	51	1	0	0	2	49	3	14	16	415	48	215	75	121	413
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Cleethorpe with Thrunscoe	UD	10107398	10062100	3553	4626	650	7018	1399	230	182	9	2	29	92	42	32	544	69	46	11	34	0	0	0	12	4	1	0	17	107				78	34	48	156	9	0	1	18	164	150	38	64	394	50	280	78	110	414
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Gainsborough	UD	10107398	10136763	2932	4142	564	6154	1191	172	121	7	11	27	97	12	16	509	89	62	10	50	1	16	0	8	6	0	0	22	1				53	9	44	137	3	0	10	1	126	54	45	58	406	42	215	62	111	415
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Louth	MB	10107398	10136726	2108	1837	593	3239	1031	133	135	4	10	35	73	9	22	496	60	58	12	8	11	2	0	6	5	2	0	27	7				51	11	39	139	7	0	3	9	88	22	33	50	489	72	228	110	186	416
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Scunthorpe	UD	10107398	10584334	1392	1912	224	2943	434	106	45	3	0	17	45	5	6	192	24	17	3	5	5	0	0	3	0	0	0	3	0				31	4	20	54	2	1	0	8	59	25	13	40	312	55	201	71	94	417
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Other Urban Districts	UDA	10107398		5588	4971	1270	8292	2625	499	413	24	43	77	183	30	188	1210	122	108	31	32	83	1	0	13	3	0	0	5	12				95	16	77	256	21	1	7	30	219	395	131	124	470	100	325	146	183	418
440	LINCOLNSHIRE (PARTS OF LINDSEY)	Rural Districts	RDA	10107398		23020	27127	4759	43286	9291	1074	1255	162	42	269	775	45	40	5902	373	233	39	29	1522	12	0	2	4	0	0	8	16				117	28	54	794	44	2	4	39	551	112	260	142	404	40	264	73	175	419
440	LINCOLNSHIRE (PARTS OF LINDSEY)	GRIMSBY	CB	10107398	10000567	11850	14622	2443	21764	5409	1046	696	49	48	148	271	91	76	2063	357	174	49	117	3	3	6	105	13	4	1	128	519				278	104	162	581	48	12	6	467	578	173	163	354	456	72	285	102	125	420
440	LINCOLNSHIRE (PARTS OF LINDSEY)	"LINCOLN, CITY OF"	CB	10107398	10105882	9884	11502	1967	17661	4753	543	396	37	85	195	273	72	99	1826	247	143	49	156	7	35	2	25	55	1	2	45	25				261	76	161	614	16	2	11	134	471	137	232	198	481	47	201	70	137	421
440	LONDON	LONDON	CTOT	10041790		935131	809751	199896	1175226	582901	107018	79633	8386	12725	16601	19751	14954	14612	200903	35741	35292	11080	35079	168	8851	4075	8558	7061	7065	4647	33415	9420				18918	31718	13702	66087	27072	4436	10536	12724	25518	11823	25064	33570	623	132	398	185	194	422
440	LONDON	Battersea	MetB	10041790	10135539	29814	32289	6573	46618	16808	3105	2145	402	360	368	844	477	79	4194	1121	2163	244	1367	0	277	103	219	242	52	24	672	289				672	888	378	2912	401	20	219	330	834	208	757	942	564	96	326	135	106	423
440	LONDON	Bermondsey	MetB	10041790	10153232	20864	22286	4807	30431	12483	2967	2076	111	184	114	209	61	59	1182	939	558	257	512	0	1248	31	217	478	604	148	1712	464				248	451	216	914	1647	29	405	1718	973	127	811	899	599	133	432	186	42	424
440	LONDON	Bethnal Green	MetB	10041790	10186353	22541	22162	5101	27867	14479	4871	2587	48	383	214	63	63	40	966	1078	496	173	328	0	170	144	1125	367	502	815	2924	827				298	2533	457	1309	1291	1129	825	284	841	117	483	1644	642	220	507	274	35	425
440	LONDON	Camberwell	MetB	10041790	10108032	50169	47735	11309	71269	29143	5032	3769	562	813	545	1314	609	152	6862	1771	3133	377	2526	5	245	160	319	425	268	136	2146	302				1070	1160	569	3261	3076	78	422	933	1437	322	1431	1515	581	105	333	149	117	426
440	LONDON	Chelsea	MetB	10041790	10025813	18506	10510	3901	16387	13236	1663	1631	99	451	456	321	500	184	8676	751	384	261	397	3	15	6	115	21	10	4	54	58				363	170	187	1608	184	15	36	24	290	235	277	375	715	158	418	229	544	427
440	LONDON	Deptford	MetB	10041790	10061660	19778	20853	3868	30495	10956	1778	1270	283	145	325	673	191	29	2856	667	758	120	947	26	517	29	149	150	83	28	390	149				385	264	241	1108	817	16	114	517	670	137	543	677	554	85	328	123	114	428
440	LONDON	Finsbury	MetB	10041790	10135540	15582	15498	4090	19432	9925	3361	2452	132	182	232	85	88	107	1060	1304	468	338	399	1	281	367	323	235	423	325	2497	273				219	512	349	983	889	26	867	288	566	161	710	1048	637	217	600	297	50	429
440	LONDON	Fulham	MetB	10041790	10042150	27877	29933	6278	42994	15809	3106	2179	319	358	490	710	682	129	5038	1044	2257	234	1240	6	304	34	179	57	33	13	217	102				665	222	442	2998	242	19	102	339	883	341	632	763	567	104	347	146	138	430
440	LONDON	Greenwich	MetB	10041790	10025825	17223	17338	3605	26958	8864	1274	1070	137	325	461	496	130	91	3879	526	486	167	498	6	310	46	54	63	22	2	84	169				295	101	162	835	298	7	24	148	507	131	371	377	515	73	297	112	187	431
442	LONDON	Hackney	MetB	10041790	10001810	47874	39947	9839	58687	30048	5347	3578	418	671	654	1357	494	106	6481	1439	1537	296	2249	4	400	233	480	502	720	691	2215	833				803	1558	1248	3643	2940	1385	648	675	1146	292	922	1933	628	134	364	179	128	432
442	LONDON	Hammersmith	MetB	10041790	10135552	23633	22430	5489	32305	13897	3351	1999	447	258	356	622	567	197	3812	796	2787	211	1122	6	631	77	138	72	37	28	167	270				616	226	387	2147	288	25	64	128	783	475	664	843	588	149	364	192	134	433
442	LONDON	Hampstead	MetB	10041790	10074149	29062	13809	4008	24023	19939	1448	1469	178	416	750	849	651	654	13734	457	176	220	819	5	8	32	57	34	9	8	105	59				475	101	191	1052	118	4	99	12	375	567	201	440	686	105	367	164	737	434
442	LONDON	Holborn	MetB	10041790	10086980	10955	8058	2697	10322	7886	1921	1581	93	225	424	132	439	1175	2050	759	219	447	479	1	41	63	81	57	33	34	584	118				435	469	116	617	135	9	142	116	346	420	561	568	720	238	586	326	186	435
442	LONDON	Islington	MetB	10041790	10025837	63053	61025	15565	86039	39739	7754	6111	797	701	829	1420	891	399	7978	3053	3009	616	3564	9	886	922	638	521	1017	604	3184	806				1350	1527	1675	5585	2638	134	1229	908	1742	724	1744	2504	630	127	393	181	100	436
442	LONDON	Kensington	MetB	10041790	10108044	55898	27536	9906	45197	38826	5343	3974	261	538	893	978	1125	1778	27129	1205	3024	668	992	6	89	23	186	36	34	18	116	269				861	372	412	2817	366	37	93	48	867	1028	715	1159	695	194	401	249	707	437
442	LONDON	Lambeth	MetB	10041790	10135564	57753	55587	13625	82246	33440	6324	4955	794	821	1089	1352	1726	362	9187	2389	2559	581	2960	6	233	94	326	349	151	108	2058	391				1248	1328	764	4949	1243	54	400	585	1655	850	2166	1941	579	114	364	163	130	438
442	LONDON	Lewisham	MetB	10041790	10057991	35043	30583	6913	49134	19356	2253	1796	464	371	710	1362	525	137	9084	963	1214	189	1816	21	37	23	64	60	22	12	174	115				871	147	406	1868	413	8	70	80	849	275	412	643	552	74	260	108	245	439
442	LONDON	Paddington	MetB	10041790	10025849	38407	24845	7468	38187	26380	3239	2914	216	392	820	716	801	1509	13831	1074	933	388	1402	6	42	23	264	54	41	14	122	166				1050	480	454	3821	401	21	139	40	636	1074	723	880	687	130	390	190	408	440
442	LONDON	Poplar	MetB	10041790	10088628	26609	28921	6179	41186	15124	3224	2175	94	404	218	316	97	69	1891	750	501	231	598	0	490	59	480	1163	104	233	1190	690				268	2424	242	1133	1321	207	249	1765	1034	186	998	1118	568	111	352	154	54	441
442	LONDON	St. Marylebone	MetB	10041790	10186365	34589	19123	6309	27426	25784	3680	3131	137	824	1275	514	769	1222	13758	1376	477	511	814	9	20	42	218	50	59	14	163	181				1379	1259	395	3621	437	41	135	38	645	588	731	893	745	192	496	268	483	442
442	LONDON	St. Pancras	MetB	10041790	10173267	41369	39714	9914	54679	26474	5404	4440	338	738	870	822	876	918	6496	2328	1295	646	1841	8	157	718	916	247	174	102	1521	564				775	1604	565	4538	745	49	509	504	1140	962	1720	1632	640	136	448	198	123	443
442	LONDON	Shoreditch	MetB	10041790	10185506	19087	19341	4873	23530	12280	4948	2543	43	209	129	40	62	38	968	1343	708	254	248	1	359	165	816	163	759	531	3597	408				251	943	622	1187	1376	478	1094	246	689	141	598	1305	643	256	522	309	39	444
442	LONDON	Southwark	MetB	10041790	10133610	31767	34849	8338	45945	19377	5651	3981	210	367	532	271	443	112	2277	2068	1144	586	871	0	589	125	341	558	572	273	4350	393				484	1227	405	2129	1616	130	606	1285	1141	269	1692	1943	610	162	477	223	51	445
442	LONDON	Stepney	MetB	10041790	10207101	47492	47134	10686	63861	28973	7315	5163	99	672	885	401	192	162	3635	2421	792	409	996	3	289	88	394	695	1080	349	1696	942				601	8908	846	2249	1869	426	1480	1206	2049	291	1198	4128	610	155	483	216	64	446
442	LONDON	Stoke Newington	MetB	10041790	10001821	11986	9287	2475	14479	7537	905	827	158	79	189	353	160	73	2507	363	258	66	757	0	55	77	52	52	129	79	287	85				219	292	330	960	569	34	128	90	220	159	195	294	629	97	334	147	206	447
